Algorithm,Fault model,Availability probability,Successful repairs,Success total contacted,Success average contacted,Total success wall clock time,Average success wall clock time,Total success process time,Average success process time,Failed repairs,Fail total contacted,Fail average contacted,Total fail wall clock time,Average fail wall clock time,Total fail process time,Average fail process time
random_participants,Transient,0.9,1000,11055,11.055,0.08069399999996918,8.069399999996918e-05,0.08080010899998058,8.080010899998058e-05,0,,,,,,
random_participants,Transient,0.8,1000,12547,12.547,0.09045599999997478,9.045599999997478e-05,0.09052496599995408,9.052496599995408e-05,0,,,,,,
random_participants,Transient,0.7,1000,13750,13.75,0.09894200000005071,9.894200000005072e-05,0.09901519599995368,9.901519599995368e-05,0,,,,,,
random_participants,Transient,0.6,1000,16555,16.555,0.11363100000005844,0.00011363100000005844,0.11373556399999885,0.00011373556399999885,0,,,,,,
random_participants,Transient,0.5,1000,19911,19.911,0.13393299999999897,0.00013393299999999898,0.13400170700003144,0.00013400170700003146,0,,,,,,
random_participants,Transient,0.4,1000,24791,24.791,0.15974800000005018,0.00015974800000005017,0.15990366199998363,0.00015990366199998362,0,,,,,,
random_participants,Transient,0.3,1000,33020,33.02,0.21350499999995165,0.00021350499999995165,0.21364360499998725,0.00021364360499998724,0,,,,,,
random_participants,Transient,0.2,1000,50451,50.451,0.31360599999999295,0.00031360599999999297,0.31376359799993025,0.0003137635979999303,0,,,,,,
random_participants,Transient,0.1,1000,98147,98.147,0.5991829999999538,0.0005991829999999538,0.5993648179999873,0.0005993648179999873,0,,,,,,
stored_intersecting_participants,Permanent,1,1000,8332,8.332,0.06082400000003929,6.082400000003929e-05,0.06090691799994019,6.090691799994019e-05,0,,,,,,
stored_intersecting_participants,Permanent,0.9,1000,9423,9.423,0.06662600000008112,6.662600000008112e-05,0.06676256099991917,6.676256099991918e-05,0,,,,,,
stored_intersecting_participants,Permanent,0.8,990,10303,10.407070707070707,0.07138099999998104,7.210202020200105e-05,0.07146897100007621,7.219087979805678e-05,10,583,58.3,0.00338999999999956,0.000338999999999956,0.0033937589999943896,0.00033937589999943896
stored_intersecting_participants,Permanent,0.7,969,11490,11.857585139318886,0.07785399999993814,8.034468524245423e-05,0.07794462500009303,8.043820949442005e-05,31,1380,44.516129032258064,0.007949999999993906,0.00025645161290302926,0.00795282799999697,0.00025654283870957966
stored_intersecting_participants,Permanent,0.6,904,11854,13.11283185840708,0.08105400000006924,8.966150442485535e-05,0.08112663299999312,8.97418506637092e-05,96,3249,33.84375,0.019516000000002975,0.00020329166666669765,0.01952860900001241,0.00020342301041679592
stored_intersecting_participants,Permanent,0.5,785,10869,13.845859872611465,0.07271399999999062,9.262929936304538e-05,0.07283710100000107,9.278611592356825e-05,215,6111,28.42325581395349,0.03609299999999038,0.00016787441860460642,0.0361172420000031,0.00016798717209303769
stored_intersecting_participants,Permanent,0.4,586,8641,14.745733788395905,0.05676399999999049,9.686689419793598e-05,0.05680668100001185,9.69397286689622e-05,414,10192,24.618357487922705,0.060660000000051895,0.00014652173913056013,0.06069189400004049,0.0001465987777778756
stored_intersecting_participants,Permanent,0.3,329,4921,14.957446808510639,0.03200700000001788,9.728571428576864e-05,0.0320529719999918,9.74254468084857e-05,671,14659,21.84649776453055,0.08682599999995233,0.00012939791356177694,0.08693121200004583,0.00012955471236966593
stored_intersecting_participants,Permanent,0.2,106,1680,15.849056603773585,0.010880000000021539,0.00010264150943416546,0.010888216000012108,0.00010271901886803875,894,17590,19.675615212527966,0.10733500000006657,0.00012006152125287089,0.1074713229999702,0.00012021400782994429
stored_intersecting_participants,Permanent,0.1,17,250,14.705882352941176,0.0016999999999995907,9.999999999997592e-05,0.001703018999986483,0.000100177588234499,983,17322,17.621566632756867,0.1072589999999849,0.00010911393692775676,0.10726614700001136,0.00010912120752798715
stored_intersecting_participants,Transient,1,1000,8408,8.408,0.06316799999983758,6.316799999983758e-05,0.06327652699992825,6.327652699992826e-05,0,,,,,,
stored_intersecting_participants,Transient,0.9,1000,9032,9.032,0.0657600000000258,6.57600000000258e-05,0.06585211399994506,6.585211399994506e-05,0,,,,,,
stored_intersecting_participants,Transient,0.8,1000,10451,10.451,0.07681099999991403,7.681099999991403e-05,0.07703001700007661,7.703001700007661e-05,0,,,,,,
stored_intersecting_participants,Transient,0.7,1000,11863,11.863,0.08023799999996939,8.023799999996938e-05,0.0803046119999955,8.03046119999955e-05,0,,,,,,
stored_intersecting_participants,Transient,0.6,1000,13677,13.677,0.08841599999996674,8.841599999996674e-05,0.08847950399998439,8.847950399998438e-05,0,,,,,,
stored_intersecting_participants,Transient,0.5,1000,16403,16.403,0.10196600000005773,0.00010196600000005773,0.10201802399996396,0.00010201802399996396,0,,,,,,
stored_intersecting_participants,Transient,0.4,1000,21271,21.271,0.12593999999990757,0.00012593999999990758,0.12608124400004073,0.00012608124400004071,0,,,,,,
stored_intersecting_participants,Transient,0.3,1000,27179,27.179,0.15269800000006484,0.00015269800000006483,0.152777638000007,0.00015277763800000698,0,,,,,,
stored_intersecting_participants,Transient,0.2,1000,42274,42.274,0.2294270000000047,0.0002294270000000047,0.22954504399994846,0.00022954504399994846,0,,,,,,
stored_intersecting_participants,Transient,0.1,1000,81425,81.425,0.417898000000001,0.00041789800000000096,0.4180352599999182,0.0004180352599999182,0,,,,,,
stored_grouped_participants,Permanent,1,1000,4000,4.0,0.021263999999867167,2.1263999999867167e-05,0.02132035400004284,2.132035400004284e-05,0,,,,,,
stored_grouped_participants,Permanent,0.9,1000,4442,4.442,0.023623999999987433,2.3623999999987433e-05,0.023732673000008475,2.3732673000008474e-05,0,,,,,,
stored_grouped_participants,Permanent,0.8,990,4924,4.973737373737373,0.026077000000050532,2.6340404040455083e-05,0.02615542500001311,2.6419621212134456e-05,10,63,6.3,0.00031800000000004047,3.1800000000004046e-05,0.00031716800000580747,3.171680000058075e-05
stored_grouped_participants,Permanent,0.7,968,5419,5.598140495867769,0.029052000000000078,3.0012396694214956e-05,0.029136927999978468,3.0100132231382714e-05,32,180,5.625,0.0009889999999934673,3.0906249999795854e-05,0.0009899219999986997,3.0935062499959365e-05
stored_grouped_participants,Permanent,0.6,900,5603,6.225555555555555,0.02932499999995386,3.258333333328207e-05,0.029448687000051876,3.2720763333390974e-05,100,638,6.38,0.0033719999999952677,3.371999999995268e-05,0.0033829179999962378,3.3829179999962375e-05
stored_grouped_participants,Permanent,0.5,795,5598,7.041509433962264,0.02856200000004705,3.592704402521641e-05,0.0286253890000161,3.6006778616372454e-05,205,1358,6.624390243902439,0.007151000000003904,3.488292682928734e-05,0.007169783999998458,3.497455609755346e-05
stored_grouped_participants,Permanent,0.4,556,4240,7.625899280575539,0.021309000000016454,3.8325539568374914e-05,0.021361095000020924,3.8419235611548425e-05,444,2931,6.601351351351352,0.015107000000096349,3.4024774774991774e-05,0.015159233000044736,3.414241666676743e-05
stored_grouped_participants,Permanent,0.3,336,2774,8.255952380952381,0.014047999999956318,4.18095238093938e-05,0.014086602000013215,4.1924410714325045e-05,664,4255,6.408132530120482,0.022499000000014036,3.388403614459945e-05,0.022569932000045867,3.399086144585221e-05
stored_grouped_participants,Permanent,0.2,122,1096,8.98360655737705,0.0054630000000095436,4.477868852466839e-05,0.005470664000011283,4.484150819681379e-05,878,5148,5.863325740318906,0.02745100000004186,3.1265375854261796e-05,0.027540383000033586,3.1367178815528004e-05
stored_grouped_participants,Permanent,0.1,10,94,9.4,0.00045699999999726515,4.5699999999726516e-05,0.00045847099999463126,4.584709999946313e-05,990,5073,5.124242424242424,0.027909000000057915,2.819090909096759e-05,0.02802960700000412,2.8312734343438504e-05
stored_grouped_participants,Transient,1,1000,4000,4.0,0.02148999999997514,2.148999999997514e-05,0.0215855720000242,2.15855720000242e-05,0,,,,,,
stored_grouped_participants,Transient,0.9,1000,4438,4.438,0.02263500000001173,2.263500000001173e-05,0.022760100000095207,2.2760100000095206e-05,0,,,,,,
stored_grouped_participants,Transient,0.8,1000,5019,5.019,0.025178999999937446,2.5178999999937446e-05,0.025290548000008073,2.5290548000008073e-05,0,,,,,,
stored_grouped_participants,Transient,0.7,1000,5704,5.704,0.027966999999968323,2.7966999999968323e-05,0.02803808799998464,2.803808799998464e-05,0,,,,,,
stored_grouped_participants,Transient,0.6,1000,6653,6.653,0.031242999999967935,3.1242999999967934e-05,0.0313220890000423,3.13220890000423e-05,0,,,,,,
stored_grouped_participants,Transient,0.5,1000,7847,7.847,0.036075000000042934,3.607500000004294e-05,0.03610403199987644,3.610403199987644e-05,0,,,,,,
stored_grouped_participants,Transient,0.4,1000,10067,10.067,0.0442480000001062,4.4248000000106205e-05,0.044336044999962354,4.433604499996235e-05,0,,,,,,
stored_grouped_participants,Transient,0.3,1000,13350,13.35,0.05637700000003676,5.637700000003676e-05,0.056516203000033016,5.6516203000033015e-05,0,,,,,,
stored_grouped_participants,Transient,0.2,1000,19799,19.799,0.08055500000004656,8.055500000004656e-05,0.08063899299999022,8.063899299999023e-05,0,,,,,,
stored_grouped_participants,Transient,0.1,1000,40047,40.047,0.1569250000000011,0.0001569250000000011,0.1569832760000267,0.0001569832760000267,0,,,,,,
