Algorithm,Fault model,Availability probability,Successful repairs,Success total contacted,Success average contacted,Total success wall clock time,Average success wall clock time,Total success process time,Average success process time,Failed repairs,Fail total contacted,Fail average contacted,Total fail wall clock time,Average fail wall clock time,Total fail process time,Average fail process time
random_participants,Transient,0.7,1000,19129,19.129,0.15811000000028486,0.00015811000000028486,0.15819794299984125,0.00015819794299984125,0,,,,,,
random_participants,Transient,0.6,1000,21259,21.259,0.16791900000002613,0.00016791900000002612,0.16800953899988258,0.0001680095389998826,0,,,,,,
random_participants,Transient,0.5,1000,26620,26.62,0.20093800000006468,0.00020093800000006468,0.2010059900000698,0.0002010059900000698,0,,,,,,
random_participants,Transient,0.4,1000,32697,32.697,0.24070199999997044,0.00024070199999997043,0.2407675660000521,0.0002407675660000521,0,,,,,,
random_participants,Transient,0.3,1000,42799,42.799,0.3028039999999379,0.0003028039999999379,0.3029096770000024,0.00030290967700000236,0,,,,,,
random_participants,Transient,0.2,1000,66911,66.911,0.47886000000006135,0.00047886000000006137,0.47913029599990864,0.00047913029599990864,0,,,,,,
random_participants,Transient,0.1,1000,133446,133.446,0.9202190000001593,0.0009202190000001593,0.920457763000087,0.000920457763000087,0,,,,,,
stored_intersecting_participants,Permanent,1,1000,11285,11.285,0.09040900000000818,9.040900000000818e-05,0.09052870000004987,9.052870000004987e-05,0,,,,,,
stored_intersecting_participants,Permanent,0.9,1000,12739,12.739,0.10413899999999643,0.00010413899999999642,0.10426259999994159,0.00010426259999994159,0,,,,,,
stored_intersecting_participants,Permanent,0.8,997,14298,14.341023069207623,0.11524599999997776,0.0001155927783349827,0.11542791900005511,0.00011577524473425789,3,350,116.66666666666667,0.0022980000000103473,0.0007660000000034491,0.0022986480000071197,0.0007662160000023732
stored_intersecting_participants,Permanent,0.7,989,16067,16.245702730030334,0.1290399999997902,0.0001304752275023157,0.12918713100008006,0.00013062399494446922,11,802,72.9090909090909,0.005252000000005808,0.0004774545454550734,0.005253361999983497,0.00047757836363486336
stored_intersecting_participants,Permanent,0.6,961,17816,18.53902185223725,0.1403659999999789,0.00014606243496355766,0.14040619500000417,0.00014610426118626864,39,2102,53.8974358974359,0.013856999999994457,0.0003553076923075502,0.013864784999967128,0.00035550730769146483
stored_intersecting_participants,Permanent,0.5,848,16937,19.972877358490567,0.1324270000000567,0.0001561639150944065,0.1324943880000049,0.00015624338207547749,152,6794,44.69736842105263,0.046012000000004605,0.0003027105263158198,0.046042187999979944,0.0003029091315788154
stored_intersecting_participants,Permanent,0.4,668,14766,22.104790419161677,0.11336399999999003,0.0001697065868263324,0.11350148899994394,0.0001699124086825508,332,12967,39.05722891566265,0.08937999999989898,0.00026921686746957525,0.08943253699995068,0.0002693751114456346
stored_intersecting_participants,Permanent,0.3,380,8843,23.271052631578947,0.06609600000009408,0.00017393684210551073,0.06613854100004346,0.00017404879210537752,620,21021,33.90483870967742,0.14294199999994106,0.00023055161290313074,0.14301726799999415,0.00023067301290321637
stored_intersecting_participants,Permanent,0.2,141,3329,23.609929078014183,0.0268000000000157,0.00019007092198592695,0.026846868999975015,0.00019040332624095755,859,26509,30.860302677532015,0.1890530000000652,0.0002200849825379106,0.18924232700004495,0.0002203053864959778
stored_intersecting_participants,Permanent,0.1,9,215,23.88888888888889,0.0014619999999894162,0.00016244444444326846,0.001462192999980516,0.000162465888886724,991,27466,27.715438950554994,0.1787260000001325,0.00018034914228065842,0.1787777240000068,0.0001804013360242248
stored_intersecting_participants,Transient,1,1000,11350,11.35,0.08903000000015737,8.903000000015738e-05,0.0890793309999367,8.907933099993671e-05,0,,,,,,
stored_intersecting_participants,Transient,0.9,1000,12686,12.686,0.09995300000007035,9.995300000007035e-05,0.10000602000007319,0.00010000602000007319,0,,,,,,
stored_intersecting_participants,Transient,0.8,1000,14368,14.368,0.11475700000013944,0.00011475700000013944,0.11493035300006937,0.00011493035300006937,0,,,,,,
stored_intersecting_participants,Transient,0.7,1000,16547,16.547,0.13114599999997267,0.00013114599999997269,0.1311899270000012,0.0001311899270000012,0,,,,,,
stored_intersecting_participants,Transient,0.6,1000,19185,19.185,0.14318399999980613,0.00014318399999980612,0.14330156200005462,0.00014330156200005462,0,,,,,,
stored_intersecting_participants,Transient,0.5,1000,22743,22.743,0.15602299999996916,0.00015602299999996916,0.1562088479998991,0.00015620884799989908,0,,,,,,
stored_intersecting_participants,Transient,0.4,1000,28783,28.783,0.19354399999993888,0.00019354399999993888,0.19367144200001718,0.00019367144200001718,0,,,,,,
stored_intersecting_participants,Transient,0.3,1000,37993,37.993,0.25052499999977584,0.0002505249999997758,0.25066192299986767,0.0002506619229998677,0,,,,,,
stored_intersecting_participants,Transient,0.2,1000,55757,55.757,0.34610899999997,0.00034610899999997,0.3463543249999361,0.00034635432499993614,0,,,,,,
stored_intersecting_participants,Transient,0.1,1000,111134,111.134,0.663437000000016,0.0006634370000000161,0.6636190809999789,0.0006636190809999789,0,,,,,,
stored_grouped_participants,Permanent,1,1000,5000,5.0,0.027105999999974983,2.7105999999974983e-05,0.027209769000045014,2.7209769000045015e-05,0,,,,,,
stored_grouped_participants,Permanent,0.9,1000,5544,5.544,0.03084699999995877,3.084699999995877e-05,0.030924903000084214,3.0924903000084216e-05,0,,,,,,
stored_grouped_participants,Permanent,0.8,998,6199,6.2114228456913825,0.0334389999999658,3.350601202401383e-05,0.03350620499979584,3.3573351703202245e-05,2,17,8.5,8.600000000313912e-05,4.300000000156956e-05,8.650900000617412e-05,4.325450000308706e-05
stored_grouped_participants,Permanent,0.7,991,6998,7.061553985872855,0.04082599999999559,4.119677093844156e-05,0.040931162000127586,4.130288799205609e-05,9,60,6.666666666666667,0.0003560000000106811,3.9555555556742344e-05,0.0003575230000052443,3.9724777778360476e-05
stored_grouped_participants,Permanent,0.6,944,7644,8.097457627118644,0.04022199999987208,4.2608050847322124e-05,0.04022843299996737,4.261486546606713e-05,56,452,8.071428571428571,0.0024239999999977613,4.3285714285674306e-05,0.0024287219999621357,4.3370035713609566e-05
stored_grouped_participants,Permanent,0.5,865,8012,9.26242774566474,0.04246899999993303,4.909710982651218e-05,0.04249957100007151,4.913245202320406e-05,135,1242,9.2,0.0067850000000078126,5.025925925931713e-05,0.006781432000074972,5.0232829630184975e-05
stored_grouped_participants,Permanent,0.4,686,7004,10.209912536443149,0.037063000000117086,5.402769679317359e-05,0.03713225899993944,5.412865743431405e-05,314,2820,8.980891719745223,0.015120000000052869,4.815286624220659e-05,0.015147450000064566,4.824028662440945e-05
stored_grouped_participants,Permanent,0.3,397,4724,11.899244332493703,0.025916000000044903,6.527959697744307e-05,0.02606329000005303,6.565060453413862e-05,603,5413,8.976782752902157,0.030920999999899834,5.127860696500802e-05,0.03098259499994782,5.138075456044415e-05
stored_grouped_participants,Permanent,0.2,148,1899,12.83108108108108,0.010609000000023627,7.168243243259208e-05,0.010644391999967695,7.192156756734928e-05,852,6937,8.142018779342724,0.04016199999990988,4.7138497652476385e-05,0.04029177199997491,4.7290812206543323e-05
stored_grouped_participants,Permanent,0.1,12,175,14.583333333333334,0.0009330000000034033,7.77500000002836e-05,0.000934994999987282,7.791624999894016e-05,988,6875,6.958502024291498,0.03811300000000983,3.857591093118404e-05,0.03823681699981307,3.870123178118732e-05
stored_grouped_participants,Transient,1,1000,5000,5.0,0.02823699999999718,2.8236999999997182e-05,0.028410503999921843,2.8410503999921842e-05,0,,,,,,
stored_grouped_participants,Transient,0.9,1000,5565,5.565,0.029205000000054326,2.9205000000054328e-05,0.029256217000018125,2.9256217000018126e-05,0,,,,,,
stored_grouped_participants,Transient,0.8,1000,6225,6.225,0.03167500000012069,3.167500000012069e-05,0.031743346000084216,3.174334600008421e-05,0,,,,,,
stored_grouped_participants,Transient,0.7,1000,7246,7.246,0.03596999999999895,3.5969999999998946e-05,0.03614536000005586,3.614536000005586e-05,0,,,,,,
stored_grouped_participants,Transient,0.6,1000,8407,8.407,0.040278999999955545,4.0278999999955546e-05,0.04036095899996894,4.036095899996894e-05,0,,,,,,
stored_grouped_participants,Transient,0.5,1000,10133,10.133,0.04925499999995253,4.9254999999952534e-05,0.04933192699994038,4.933192699994038e-05,0,,,,,,
stored_grouped_participants,Transient,0.4,1000,12458,12.458,0.05769500000005223,5.7695000000052234e-05,0.057784603000051504,5.7784603000051504e-05,0,,,,,,
stored_grouped_participants,Transient,0.3,1000,16875,16.875,0.07504899999992176,7.504899999992177e-05,0.0751597739998715,7.515977399987151e-05,0,,,,,,
stored_grouped_participants,Transient,0.2,1000,25133,25.133,0.10719700000004195,0.00010719700000004196,0.1072094629999043,0.00010720946299990431,0,,,,,,
stored_grouped_participants,Transient,0.1,1000,49430,49.43,0.2065589999999915,0.0002065589999999915,0.20673515399987963,0.00020673515399987963,0,,,,,,
